school_id,school_name,school_disability,disability_percent,esl,esl_percent,poverty,poverty_percent
20K686,Brooklyn School of Inquiry,34,0.1,32,0.1,111,0.2
20K686,Brooklyn School of Inquiry,40,0.1,49,0.1,125,0.2
20K686,Brooklyn School of Inquiry,35,0.1,49,0.1,127,0.2
20K748,P.S. 748 Brooklyn School for Global Scholars,50,0.1,48,0.1,290,0.6
20K748,P.S. 748 Brooklyn School for Global Scholars,64,0.1,96,0.2,365,0.6
20K748,P.S. 748 Brooklyn School for Global Scholars,83,0.1,107,0.2,407,0.7
20K748,P.S. 748 Brooklyn School for Global Scholars,73,0.1,93,0.2,385,0.7
20K748,P.S. 748 Brooklyn School for Global Scholars,73,0.1,84,0.2,401,0.7
20K768,District 20 Pre-K Center,30,0.0,0,0.0,566,0.8
20K768,District 20 Pre-K Center,73,0.1,0,0.0,567,0.5
20K768,District 20 Pre-K Center,52,0.0,0,0.0,739,0.7
20K971,"School of Math, Science, and Healthy Living",36,0.1,147,0.5,265,0.9
20K971,"School of Math, Science, and Healthy Living",43,0.1,139,0.4,313,0.9
20K971,"School of Math, Science, and Healthy Living",45,0.1,152,0.4,352,0.9
20K971,"School of Math, Science, and Healthy Living",43,0.1,152,0.4,346,0.9
20K971,"School of Math, Science, and Healthy Living",39,0.1,157,0.4,329,0.9
21K090,P.S. 90 Edna Cohen School,76,0.1,96,0.2,478,0.8
21K090,P.S. 90 Edna Cohen School,100,0.2,90,0.1,517,0.8
21K090,P.S. 90 Edna Cohen School,127,0.2,101,0.2,488,0.8
21K090,P.S. 90 Edna Cohen School,119,0.2,129,0.2,471,0.7
21K090,P.S. 90 Edna Cohen School,125,0.2,121,0.2,560,0.8
21K095,P.S. 095 The Gravesend,177,0.2,131,0.1,655,0.7
21K095,P.S. 095 The Gravesend,166,0.2,150,0.2,637,0.7
21K095,P.S. 095 The Gravesend,175,0.2,134,0.1,587,0.6
21K095,P.S. 095 The Gravesend,172,0.2,127,0.1,537,0.6
21K095,P.S. 095 The Gravesend,160,0.2,122,0.1,700,0.7
21K096,I.S. 096 Seth Low,152,0.2,175,0.2,508,0.7
21K096,I.S. 096 Seth Low,168,0.3,175,0.3,442,0.7
21K096,I.S. 096 Seth Low,157,0.2,188,0.3,429,0.7
21K096,I.S. 096 Seth Low,172,0.2,240,0.3,468,0.6
21K096,I.S. 096 Seth Low,174,0.2,244,0.3,610,0.8
21K097,P.S. 97 The Highlawn,160,0.2,185,0.2,496,0.6
21K097,P.S. 97 The Highlawn,146,0.2,187,0.2,467,0.6
21K097,P.S. 97 The Highlawn,138,0.2,215,0.3,465,0.6
21K097,P.S. 97 The Highlawn,125,0.1,252,0.3,462,0.5
21K097,P.S. 97 The Highlawn,133,0.2,235,0.3,520,0.7
21K098,I.S. 98 Bay Academy,89,0.1,16,0.0,851,0.6
21K098,I.S. 98 Bay Academy,113,0.1,22,0.0,834,0.6
21K098,I.S. 98 Bay Academy,131,0.1,22,0.0,865,0.6
21K098,I.S. 98 Bay Academy,150,0.1,17,0.0,833,0.6
21K098,I.S. 98 Bay Academy,140,0.1,22,0.0,841,0.5
21K099,P.S. 099 Isaac Asimov,146,0.2,210,0.2,525,0.6
21K099,P.S. 099 Isaac Asimov,135,0.2,244,0.3,513,0.6
21K099,P.S. 099 Isaac Asimov,126,0.1,266,0.3,512,0.6
21K099,P.S. 099 Isaac Asimov,123,0.1,274,0.3,490,0.6
21K099,P.S. 099 Isaac Asimov,113,0.1,244,0.3,646,0.7
21K100,P.S. 100 The Coney Island School,99,0.1,74,0.1,440,0.6
21K100,P.S. 100 The Coney Island School,121,0.2,89,0.1,440,0.6
21K100,P.S. 100 The Coney Island School,123,0.2,98,0.1,397,0.5
21K100,P.S. 100 The Coney Island School,133,0.2,131,0.2,418,0.5
21K100,P.S. 100 The Coney Island School,132,0.2,132,0.2,399,0.5
21K101,P.S. 101 The Verrazano,149,0.2,141,0.2,507,0.6
21K101,P.S. 101 The Verrazano,167,0.2,172,0.2,521,0.6
21K101,P.S. 101 The Verrazano,186,0.2,157,0.2,510,0.6
21K101,P.S. 101 The Verrazano,183,0.2,191,0.2,488,0.6
21K101,P.S. 101 The Verrazano,186,0.2,204,0.2,572,0.7
21K121,P.S. 121 Nelson A. Rockefeller,89,0.2,46,0.1,230,0.6
21K121,P.S. 121 Nelson A. Rockefeller,98,0.3,68,0.2,228,0.6
21K121,P.S. 121 Nelson A. Rockefeller,98,0.3,65,0.2,204,0.6
21K121,P.S. 121 Nelson A. Rockefeller,95,0.3,73,0.2,191,0.5
21K121,P.S. 121 Nelson A. Rockefeller,91,0.3,64,0.2,216,0.6
21K128,P.S. 128 Bensonhurst,58,0.1,133,0.3,349,0.9
21K128,P.S. 128 Bensonhurst,62,0.1,148,0.3,352,0.8
21K128,P.S. 128 Bensonhurst,78,0.2,176,0.4,362,0.9
21K128,P.S. 128 Bensonhurst,76,0.2,198,0.4,369,0.8
21K128,P.S. 128 Bensonhurst,80,0.2,208,0.4,407,0.9
21K153,P.S. 153 Homecrest,98,0.2,121,0.2,382,0.7
21K153,P.S. 153 Homecrest,101,0.2,137,0.2,371,0.7
21K153,P.S. 153 Homecrest,99,0.2,131,0.2,361,0.6
21K153,P.S. 153 Homecrest,110,0.2,128,0.2,319,0.6
21K153,P.S. 153 Homecrest,99,0.2,132,0.2,436,0.8
21K177,P.S. 177 The Marlboro,179,0.2,272,0.3,666,0.7
21K177,P.S. 177 The Marlboro,190,0.2,309,0.3,653,0.7
21K177,P.S. 177 The Marlboro,177,0.2,304,0.3,621,0.7
21K177,P.S. 177 The Marlboro,183,0.2,324,0.3,605,0.6
21K177,P.S. 177 The Marlboro,165,0.2,341,0.3,779,0.8
21K188,P.S. 188 Michael E. Berdy,124,0.2,22,0.0,434,0.8
21K188,P.S. 188 Michael E. Berdy,114,0.2,17,0.0,406,0.8
21K188,P.S. 188 Michael E. Berdy,112,0.2,23,0.0,398,0.8
21K188,P.S. 188 Michael E. Berdy,119,0.2,29,0.1,396,0.8
21K188,P.S. 188 Michael E. Berdy,113,0.3,27,0.1,394,0.9
21K199,P.S. 199 Frederick Wachtel,86,0.2,144,0.3,409,0.9
21K199,P.S. 199 Frederick Wachtel,83,0.2,165,0.3,407,0.8
21K199,P.S. 199 Frederick Wachtel,94,0.2,144,0.3,428,0.9
21K199,P.S. 199 Frederick Wachtel,94,0.2,161,0.3,434,0.8
21K199,P.S. 199 Frederick Wachtel,104,0.2,177,0.3,470,0.8
21K209,P.S. 209 Margaret Mead,172,0.2,119,0.2,563,0.8
21K209,P.S. 209 Margaret Mead,190,0.3,127,0.2,578,0.8
21K209,P.S. 209 Margaret Mead,196,0.3,110,0.2,552,0.8
21K209,P.S. 209 Margaret Mead,197,0.3,140,0.2,552,0.8
21K209,P.S. 209 Margaret Mead,193,0.3,141,0.2,583,0.8
21K212,P.S. 212 Lady Deborah Moody,135,0.2,127,0.2,565,0.8
21K212,P.S. 212 Lady Deborah Moody,160,0.2,123,0.2,584,0.8
21K212,P.S. 212 Lady Deborah Moody,158,0.2,130,0.2,607,0.9
21K212,P.S. 212 Lady Deborah Moody,163,0.2,130,0.2,613,0.9
21K212,P.S. 212 Lady Deborah Moody,164,0.2,126,0.2,602,0.9
21K215,P.S. 215 Morris H. Weiss,126,0.1,103,0.1,626,0.7
21K215,P.S. 215 Morris H. Weiss,127,0.1,143,0.2,665,0.7
21K215,P.S. 215 Morris H. Weiss,122,0.1,140,0.2,629,0.7
21K215,P.S. 215 Morris H. Weiss,122,0.1,182,0.2,646,0.7
21K215,P.S. 215 Morris H. Weiss,132,0.1,199,0.2,678,0.7
21K216,P.S. 216 Arturo Toscanini,80,0.1,69,0.1,462,0.7
21K216,P.S. 216 Arturo Toscanini,80,0.1,82,0.1,474,0.7
21K216,P.S. 216 Arturo Toscanini,97,0.1,101,0.1,513,0.7
21K216,P.S. 216 Arturo Toscanini,90,0.1,130,0.2,550,0.7
21K216,P.S. 216 Arturo Toscanini,107,0.1,157,0.2,572,0.8
21K225,P.S. K225 - The Eileen E. Zaglin,208,0.2,332,0.4,582,0.6
21K225,P.S. K225 - The Eileen E. Zaglin,200,0.2,366,0.4,581,0.6
21K225,P.S. K225 - The Eileen E. Zaglin,215,0.2,420,0.4,608,0.6
21K225,P.S. K225 - The Eileen E. Zaglin,199,0.2,412,0.4,554,0.6
21K225,P.S. K225 - The Eileen E. Zaglin,198,0.2,414,0.4,775,0.8
21K226,P.S. 226 Alfred De B.Mason,201,0.2,147,0.1,845,0.8
21K226,P.S. 226 Alfred De B.Mason,194,0.2,187,0.2,882,0.9
21K226,P.S. 226 Alfred De B.Mason,175,0.2,210,0.2,870,0.9
21K226,P.S. 226 Alfred De B.Mason,169,0.2,238,0.2,861,0.8
21K226,P.S. 226 Alfred De B.Mason,163,0.2,269,0.3,883,0.9
21K228,I.S. 228 David A. Boody,194,0.2,136,0.1,885,0.8
21K228,I.S. 228 David A. Boody,232,0.2,142,0.1,1034,0.8
21K228,I.S. 228 David A. Boody,232,0.2,142,0.1,1120,0.8
21K228,I.S. 228 David A. Boody,227,0.2,155,0.1,1112,0.8
21K228,I.S. 228 David A. Boody,204,0.2,137,0.1,1047,0.8
21K238,P.S. 238 Anne Sullivan,130,0.2,130,0.2,416,0.8
21K238,P.S. 238 Anne Sullivan,132,0.2,162,0.3,438,0.7
21K238,P.S. 238 Anne Sullivan,134,0.2,150,0.3,402,0.7
21K238,P.S. 238 Anne Sullivan,142,0.2,172,0.3,401,0.7
21K238,P.S. 238 Anne Sullivan,124,0.2,202,0.3,497,0.8
21K239,Mark Twain I.S. 239 for the Gifted & Talented,98,0.1,10,0.0,508,0.4
21K239,Mark Twain I.S. 239 for the Gifted & Talented,118,0.1,7,0.0,398,0.3
21K239,Mark Twain I.S. 239 for the Gifted & Talented,130,0.1,10,0.0,371,0.3
21K239,Mark Twain I.S. 239 for the Gifted & Talented,144,0.1,12,0.0,347,0.3
21K239,Mark Twain I.S. 239 for the Gifted & Talented,157,0.1,14,0.0,499,0.4
21K253,P.S. 253,177,0.2,189,0.2,594,0.7
21K253,P.S. 253,168,0.2,186,0.2,628,0.7
21K253,P.S. 253,160,0.2,199,0.2,622,0.7
21K253,P.S. 253,152,0.2,212,0.2,615,0.7
21K253,P.S. 253,144,0.2,197,0.2,764,0.8
21K281,I.S. 281 Joseph B Cavallaro,190,0.2,189,0.2,963,0.8
21K281,I.S. 281 Joseph B Cavallaro,175,0.2,174,0.2,923,0.8
21K281,I.S. 281 Joseph B Cavallaro,177,0.2,185,0.2,930,0.8
21K281,I.S. 281 Joseph B Cavallaro,217,0.2,206,0.2,1066,0.8
21K281,I.S. 281 Joseph B Cavallaro,242,0.2,233,0.2,1159,0.9
21K288,P.S. 288 The Shirley Tanyhill,115,0.3,39,0.1,388,0.9
21K288,P.S. 288 The Shirley Tanyhill,131,0.3,35,0.1,430,0.9
21K288,P.S. 288 The Shirley Tanyhill,164,0.3,44,0.1,514,0.9
21K288,P.S. 288 The Shirley Tanyhill,188,0.3,49,0.1,577,0.8
21K288,P.S. 288 The Shirley Tanyhill,195,0.3,40,0.1,614,0.9
21K303,I.S. 303 Herbert S. Eisenberg,100,0.2,62,0.1,351,0.6
21K303,I.S. 303 Herbert S. Eisenberg,96,0.2,62,0.1,339,0.7
21K303,I.S. 303 Herbert S. Eisenberg,85,0.2,57,0.1,301,0.6
21K303,I.S. 303 Herbert S. Eisenberg,79,0.2,65,0.1,317,0.6
21K303,I.S. 303 Herbert S. Eisenberg,85,0.2,76,0.1,414,0.8
21K329,P.S. 329 Surfside,90,0.2,11,0.0,423,1.0
21K329,P.S. 329 Surfside,93,0.2,14,0.0,422,0.9
21K329,P.S. 329 Surfside,96,0.2,11,0.0,397,0.9
21K329,P.S. 329 Surfside,108,0.2,15,0.0,418,0.9
21K329,P.S. 329 Surfside,108,0.3,18,0.0,396,1.0
21K337,International High School at Lafayette,8,0.0,302,0.9,320,0.9
21K337,International High School at Lafayette,9,0.0,290,0.8,327,0.9
21K337,International High School at Lafayette,10,0.0,313,0.9,336,0.9
21K337,International High School at Lafayette,12,0.0,322,0.9,341,0.9
21K337,International High School at Lafayette,12,0.0,282,0.8,310,0.9
21K344,Rachel Carson High School for Coastal Studies,89,0.2,59,0.1,304,0.6
21K344,Rachel Carson High School for Coastal Studies,106,0.2,59,0.1,299,0.5
21K344,Rachel Carson High School for Coastal Studies,112,0.2,58,0.1,278,0.5
21K344,Rachel Carson High School for Coastal Studies,115,0.2,77,0.1,303,0.5
21K344,Rachel Carson High School for Coastal Studies,123,0.2,89,0.1,421,0.7
21K348,High School of Sports Management,59,0.2,16,0.0,261,0.8
21K348,High School of Sports Management,55,0.2,12,0.0,218,0.8
21K348,High School of Sports Management,55,0.2,8,0.0,202,0.8
21K348,High School of Sports Management,65,0.2,24,0.1,217,0.8
21K348,High School of Sports Management,49,0.2,27,0.1,192,0.8
21K410,Abraham Lincoln High School,330,0.1,341,0.1,1564,0.7
21K410,Abraham Lincoln High School,361,0.2,313,0.1,1616,0.7
21K410,Abraham Lincoln High School,347,0.2,306,0.1,1464,0.7
21K410,Abraham Lincoln High School,331,0.2,370,0.2,1571,0.8
21K410,Abraham Lincoln High School,300,0.2,373,0.2,1545,0.8
21K468,Kingsborough Early College School,82,0.1,8,0.0,414,0.8
21K468,Kingsborough Early College School,90,0.2,6,0.0,425,0.8
21K468,Kingsborough Early College School,106,0.2,7,0.0,443,0.7
21K468,Kingsborough Early College School,120,0.2,10,0.0,462,0.7
21K468,Kingsborough Early College School,123,0.2,10,0.0,465,0.7
21K525,Edward R. Murrow High School,631,0.2,318,0.1,2159,0.5
21K525,Edward R. Murrow High School,670,0.2,284,0.1,2510,0.6
21K525,Edward R. Murrow High School,700,0.2,267,0.1,2400,0.6
21K525,Edward R. Murrow High School,724,0.2,358,0.1,2732,0.7
21K525,Edward R. Murrow High School,701,0.2,321,0.1,2657,0.7
21K540,John Dewey High School,227,0.1,472,0.2,1630,0.8
21K540,John Dewey High School,253,0.1,453,0.2,1677,0.8
21K540,John Dewey High School,296,0.1,427,0.2,1756,0.8
21K540,John Dewey High School,330,0.1,442,0.2,1778,0.8
21K540,John Dewey High School,303,0.1,400,0.2,1914,0.8
21K559,Life Academy High School for Film and Music,50,0.2,8,0.0,229,0.9
21K559,Life Academy High School for Film and Music,63,0.2,6,0.0,243,0.9
21K559,Life Academy High School for Film and Music,63,0.2,5,0.0,251,0.9
21K559,Life Academy High School for Film and Music,71,0.2,9,0.0,228,0.8
21K559,Life Academy High School for Film and Music,64,0.2,21,0.1,233,0.8
21K572,Expeditionary Learning School for Community Leader,47,0.2,48,0.2,220,0.8
21K572,Expeditionary Learning School for Community Leader,45,0.2,47,0.2,209,0.8
21K572,Expeditionary Learning School for Community Leader,47,0.2,41,0.1,220,0.8
21K572,Expeditionary Learning School for Community Leader,60,0.2,54,0.2,264,0.8
21K572,Expeditionary Learning School for Community Leader,72,0.2,69,0.2,284,0.8
21K620,William E. Grady Career and Technical Education Hi,179,0.3,30,0.0,572,0.9
21K620,William E. Grady Career and Technical Education Hi,177,0.3,34,0.1,548,0.9
21K620,William E. Grady Career and Technical Education Hi,186,0.3,36,0.1,451,0.8
21K620,William E. Grady Career and Technical Education Hi,179,0.3,43,0.1,439,0.8
21K620,William E. Grady Career and Technical Education Hi,152,0.3,36,0.1,407,0.9
21K690,Brooklyn Studio Secondary School,162,0.2,110,0.1,682,0.8
21K690,Brooklyn Studio Secondary School,162,0.2,103,0.1,686,0.8
21K690,Brooklyn Studio Secondary School,172,0.2,120,0.1,695,0.8
21K690,Brooklyn Studio Secondary School,186,0.2,134,0.1,693,0.7
21K690,Brooklyn Studio Secondary School,186,0.2,148,0.2,715,0.8
21K728,Liberation Diploma Plus,19,0.1,2,0.0,160,0.8
21K728,Liberation Diploma Plus,23,0.1,2,0.0,158,0.8
21K728,Liberation Diploma Plus,33,0.2,2,0.0,166,0.8
21K728,Liberation Diploma Plus,47,0.2,2,0.0,162,0.8
21K728,Liberation Diploma Plus,80,0.4,9,0.0,198,0.9
21K840,Brooklyn's Daily Discovery Pre-K Center,20,0.1,0,0.0,121,0.8
21K840,Brooklyn's Daily Discovery Pre-K Center,29,0.1,0,0.0,126,0.5
21K840,Brooklyn's Daily Discovery Pre-K Center,33,0.1,0,0.0,151,0.6
22K014,J.H.S. 014 Shell Bank,153,0.3,92,0.2,491,0.9
22K014,J.H.S. 014 Shell Bank,151,0.3,90,0.2,485,0.9
22K014,J.H.S. 014 Shell Bank,151,0.3,99,0.2,490,0.9
22K014,J.H.S. 014 Shell Bank,150,0.3,130,0.2,488,0.9
22K014,J.H.S. 014 Shell Bank,130,0.2,128,0.2,479,0.9
22K052,P.S. 052 Sheepshead Bay,113,0.1,105,0.1,595,0.8
22K052,P.S. 052 Sheepshead Bay,118,0.1,120,0.1,595,0.7
22K052,P.S. 052 Sheepshead Bay,123,0.1,144,0.2,688,0.8
22K052,P.S. 052 Sheepshead Bay,109,0.1,206,0.2,644,0.8
22K052,P.S. 052 Sheepshead Bay,105,0.1,228,0.3,627,0.8
22K078,J.H.S. 078 Roy H. Mann,200,0.2,36,0.0,697,0.8
22K078,J.H.S. 078 Roy H. Mann,188,0.2,43,0.1,554,0.7
22K078,J.H.S. 078 Roy H. Mann,169,0.3,30,0.0,496,0.8
22K078,J.H.S. 078 Roy H. Mann,151,0.3,42,0.1,492,0.8
22K078,J.H.S. 078 Roy H. Mann,148,0.3,38,0.1,480,0.8
22K109,P.S. 109,153,0.3,40,0.1,486,0.9
22K109,P.S. 109,172,0.3,30,0.0,533,0.9
22K109,P.S. 109,178,0.3,39,0.1,605,0.9
22K109,P.S. 109,179,0.3,45,0.1,604,0.9
22K109,P.S. 109,165,0.2,41,0.1,589,0.9
22K119,P.S. 119 Amersfort,67,0.2,33,0.1,275,0.7
22K119,P.S. 119 Amersfort,72,0.2,18,0.0,279,0.7
22K119,P.S. 119 Amersfort,71,0.2,25,0.1,232,0.6
22K119,P.S. 119 Amersfort,81,0.2,46,0.1,263,0.6
22K119,P.S. 119 Amersfort,67,0.2,41,0.1,314,0.7
22K134,P.S. K134,80,0.1,106,0.2,389,0.7
22K134,P.S. K134,86,0.1,136,0.2,423,0.7
22K134,P.S. K134,89,0.2,124,0.2,393,0.7
22K134,P.S. K134,83,0.1,125,0.2,378,0.7
22K134,P.S. K134,77,0.1,126,0.2,445,0.8
22K139,P.S. 139 Alexine A. Fenty,143,0.1,203,0.2,858,0.8
22K139,P.S. 139 Alexine A. Fenty,159,0.2,201,0.2,837,0.8
22K139,P.S. 139 Alexine A. Fenty,164,0.2,171,0.2,805,0.8
22K139,P.S. 139 Alexine A. Fenty,173,0.2,181,0.2,820,0.8
22K139,P.S. 139 Alexine A. Fenty,174,0.2,172,0.2,798,0.8
22K152,School of Science & Technology,138,0.2,107,0.1,666,0.7
22K152,School of Science & Technology,154,0.2,118,0.1,627,0.7
22K152,School of Science & Technology,155,0.2,106,0.1,555,0.7
22K152,School of Science & Technology,163,0.2,123,0.2,519,0.7
22K152,School of Science & Technology,160,0.2,124,0.2,580,0.8
22K193,P.S. 193 Gil Hodges,145,0.2,124,0.1,695,0.8
22K193,P.S. 193 Gil Hodges,145,0.2,146,0.2,689,0.8
22K193,P.S. 193 Gil Hodges,157,0.2,151,0.2,661,0.8
22K193,P.S. 193 Gil Hodges,167,0.2,162,0.2,626,0.8
22K193,P.S. 193 Gil Hodges,141,0.2,156,0.2,572,0.8
22K194,P.S. 194 Raoul Wallenberg,105,0.2,42,0.1,345,0.8
22K194,P.S. 194 Raoul Wallenberg,114,0.2,44,0.1,365,0.8
22K194,P.S. 194 Raoul Wallenberg,133,0.3,42,0.1,385,0.8
22K194,P.S. 194 Raoul Wallenberg,136,0.3,49,0.1,396,0.8
22K194,P.S. 194 Raoul Wallenberg,141,0.2,70,0.1,514,0.9
22K195,P.S. 195 Manhattan Beach,37,0.1,44,0.1,142,0.3
22K195,P.S. 195 Manhattan Beach,40,0.1,59,0.1,141,0.3
22K195,P.S. 195 Manhattan Beach,35,0.1,49,0.1,133,0.3
22K195,P.S. 195 Manhattan Beach,32,0.1,70,0.1,145,0.3
22K195,P.S. 195 Manhattan Beach,30,0.1,82,0.2,151,0.3
22K197,P.S. 197 - The Kings Highway Academy,120,0.2,109,0.2,325,0.6
22K197,P.S. 197 - The Kings Highway Academy,114,0.2,140,0.2,359,0.6
22K197,P.S. 197 - The Kings Highway Academy,125,0.2,147,0.2,333,0.5
22K197,P.S. 197 - The Kings Highway Academy,129,0.2,150,0.2,333,0.5
22K197,P.S. 197 - The Kings Highway Academy,119,0.2,183,0.3,415,0.6
22K198,P.S. 198 Brooklyn,93,0.2,22,0.0,445,0.9
22K198,P.S. 198 Brooklyn,108,0.2,25,0.1,426,0.9
22K198,P.S. 198 Brooklyn,107,0.2,21,0.0,413,0.9
22K198,P.S. 198 Brooklyn,107,0.2,9,0.0,379,0.8
22K198,P.S. 198 Brooklyn,80,0.2,12,0.0,318,0.8
22K203,P.S. 203 Floyd Bennett School,152,0.2,43,0.1,461,0.6
22K203,P.S. 203 Floyd Bennett School,161,0.2,36,0.0,459,0.6
22K203,P.S. 203 Floyd Bennett School,167,0.2,35,0.0,441,0.5
22K203,P.S. 203 Floyd Bennett School,167,0.2,51,0.1,442,0.6
22K203,P.S. 203 Floyd Bennett School,142,0.2,58,0.1,468,0.6
22K206,P.S. 206 Joseph F Lamb,154,0.1,235,0.2,971,0.7
22K206,P.S. 206 Joseph F Lamb,172,0.1,241,0.2,1035,0.7
22K206,P.S. 206 Joseph F Lamb,190,0.1,276,0.2,1053,0.7
22K206,P.S. 206 Joseph F Lamb,189,0.1,300,0.2,1102,0.7
22K206,P.S. 206 Joseph F Lamb,186,0.1,340,0.2,1103,0.7
22K207,P.S. 207 Elizabeth G. Leary,206,0.2,27,0.0,648,0.5
22K207,P.S. 207 Elizabeth G. Leary,201,0.2,30,0.0,633,0.5
22K207,P.S. 207 Elizabeth G. Leary,223,0.2,32,0.0,642,0.5
22K207,P.S. 207 Elizabeth G. Leary,243,0.2,45,0.0,636,0.5
22K207,P.S. 207 Elizabeth G. Leary,233,0.2,53,0.0,623,0.5
22K217,P.S. 217 Colonel David Marcus School,184,0.1,276,0.2,896,0.7
22K217,P.S. 217 Colonel David Marcus School,187,0.1,308,0.2,838,0.7
22K217,P.S. 217 Colonel David Marcus School,178,0.1,273,0.2,794,0.7
22K217,P.S. 217 Colonel David Marcus School,167,0.1,313,0.3,768,0.6
22K217,P.S. 217 Colonel David Marcus School,165,0.1,309,0.3,892,0.8
22K222,P.S. 222 Katherine R. Snyder,184,0.2,42,0.0,452,0.5
22K222,P.S. 222 Katherine R. Snyder,198,0.2,45,0.1,469,0.5
22K222,P.S. 222 Katherine R. Snyder,194,0.2,39,0.0,461,0.5
22K222,P.S. 222 Katherine R. Snyder,211,0.2,65,0.1,480,0.5
22K222,P.S. 222 Katherine R. Snyder,214,0.2,98,0.1,500,0.5
22K234,J.H.S. 234 Arthur W. Cunningham,175,0.1,152,0.1,1257,0.7
22K234,J.H.S. 234 Arthur W. Cunningham,212,0.1,172,0.1,1199,0.6
22K234,J.H.S. 234 Arthur W. Cunningham,239,0.1,182,0.1,1245,0.6
22K234,J.H.S. 234 Arthur W. Cunningham,249,0.1,170,0.1,1221,0.6
22K234,J.H.S. 234 Arthur W. Cunningham,273,0.1,186,0.1,1355,0.7
22K236,P.S. 236 Mill Basin,80,0.1,33,0.1,264,0.5
22K236,P.S. 236 Mill Basin,67,0.1,39,0.1,232,0.4
22K236,P.S. 236 Mill Basin,79,0.1,29,0.1,252,0.4
22K236,P.S. 236 Mill Basin,80,0.1,26,0.0,235,0.4
22K236,P.S. 236 Mill Basin,80,0.1,30,0.1,262,0.5
22K240,Andries Hudde,154,0.2,104,0.1,752,0.8
22K240,Andries Hudde,153,0.2,106,0.1,651,0.7
22K240,Andries Hudde,144,0.2,69,0.1,696,0.8
22K240,Andries Hudde,143,0.2,75,0.1,674,0.9
22K240,Andries Hudde,131,0.2,102,0.1,633,0.9
22K245,P.S. 245,48,0.2,38,0.1,276,0.9
22K245,P.S. 245,62,0.2,45,0.1,285,0.9
22K245,P.S. 245,68,0.2,49,0.2,298,0.9
22K245,P.S. 245,70,0.2,32,0.1,283,0.9
22K245,P.S. 245,72,0.2,21,0.1,294,1.0
22K251,P.S. 251 Paerdegat,123,0.2,28,0.0,395,0.7
22K251,P.S. 251 Paerdegat,111,0.2,33,0.1,393,0.6
22K251,P.S. 251 Paerdegat,118,0.2,41,0.1,386,0.6
22K251,P.S. 251 Paerdegat,115,0.2,40,0.1,363,0.6
22K251,P.S. 251 Paerdegat,102,0.2,33,0.1,387,0.7
22K254,P.S. 254 Dag Hammarskjold,61,0.1,114,0.2,451,0.6
22K254,P.S. 254 Dag Hammarskjold,65,0.1,143,0.2,462,0.6
22K254,P.S. 254 Dag Hammarskjold,84,0.1,119,0.2,464,0.6
22K254,P.S. 254 Dag Hammarskjold,96,0.1,149,0.2,447,0.6
22K254,P.S. 254 Dag Hammarskjold,104,0.1,167,0.2,450,0.6
22K255,P.S. 255 Barbara Reing School,166,0.2,133,0.2,676,0.8
22K255,P.S. 255 Barbara Reing School,160,0.2,177,0.2,684,0.7
22K255,P.S. 255 Barbara Reing School,142,0.2,171,0.2,697,0.8
22K255,P.S. 255 Barbara Reing School,146,0.2,252,0.3,734,0.8
22K255,P.S. 255 Barbara Reing School,151,0.2,214,0.2,719,0.8
22K269,P.S. 269 Nostrand,112,0.3,58,0.1,315,0.8
22K269,P.S. 269 Nostrand,87,0.2,51,0.1,279,0.7
22K269,P.S. 269 Nostrand,80,0.2,72,0.2,252,0.6
22K269,P.S. 269 Nostrand,75,0.2,76,0.2,217,0.7
22K269,P.S. 269 Nostrand,78,0.2,79,0.2,262,0.8
22K277,P.S. 277 Gerritsen Beach,92,0.2,14,0.0,214,0.5
22K277,P.S. 277 Gerritsen Beach,93,0.2,20,0.0,204,0.4
22K277,P.S. 277 Gerritsen Beach,86,0.2,25,0.1,205,0.5
22K277,P.S. 277 Gerritsen Beach,88,0.2,28,0.1,212,0.5
22K277,P.S. 277 Gerritsen Beach,88,0.2,29,0.1,219,0.5
22K278,J.H.S. 278 Marine Park,171,0.2,50,0.0,779,0.7
22K278,J.H.S. 278 Marine Park,177,0.2,57,0.1,716,0.7
22K278,J.H.S. 278 Marine Park,188,0.2,27,0.0,679,0.7
22K278,J.H.S. 278 Marine Park,195,0.2,43,0.0,740,0.7
22K278,J.H.S. 278 Marine Park,196,0.2,54,0.0,776,0.7
22K312,P.S. 312 Bergen Beach,150,0.2,29,0.0,456,0.5
22K312,P.S. 312 Bergen Beach,156,0.2,37,0.0,449,0.5
22K312,P.S. 312 Bergen Beach,164,0.2,34,0.0,455,0.5
22K312,P.S. 312 Bergen Beach,161,0.2,39,0.0,441,0.5
22K312,P.S. 312 Bergen Beach,148,0.2,32,0.0,441,0.6
22K315,P.S. K315,169,0.2,98,0.1,733,0.9
22K315,P.S. K315,192,0.2,104,0.1,673,0.9
22K315,P.S. K315,185,0.3,96,0.1,632,0.9
22K315,P.S. K315,177,0.3,94,0.1,561,0.9
22K315,P.S. K315,172,0.3,110,0.2,600,0.9
22K326,P.S. 326,28,0.1,43,0.2,170,0.8
22K326,P.S. 326,37,0.2,41,0.2,169,0.8
22K326,P.S. 326,54,0.3,36,0.2,176,0.8
22K326,P.S. 326,50,0.2,24,0.1,172,0.9
22K326,P.S. 326,48,0.3,31,0.2,161,0.8
22K361,P.S. 361 East Flatbush Early Childhood School,89,0.1,74,0.1,599,0.9
22K361,P.S. 361 East Flatbush Early Childhood School,93,0.2,91,0.2,557,0.9
